KHC,LBTYA,LBTYK,MYL,WBA,AAPL,GOOG,GOOGL,SPY,Date
78.411987,30.549999,30.129998999999998,45.299999,75.777367,91.842598,716.97998,729.47998,202.76187099999999,2016-07-13
77.813019,31.610001,30.91,45.380001,77.64005999999999,93.662941,720.950012,735.799988,203.893967,2016-07-14
78.271057,31.26,30.6,45.450001,76.46315,93.65345,719.849976,735.630005,203.620377,2016-07-15
78.48246,32.110001000000004,31.27,45.529999,76.713348,94.648964,733.780029,753.200012,204.16755700000002,2016-07-18
78.367958,31.620001000000002,30.73,44.93,76.18512,94.68689,736.960022,753.409973,203.96000700000002,2016-07-19
77.66327700000001,31.030001000000002,30.1,47.200001,76.46315,94.772224,741.1900019999999,757.080017,204.80908200000002,2016-07-20
77.196434,31.43,30.549999,46.860001000000004,75.712502,94.269737,738.630005,754.409973,204.035492,2016-07-21
77.65448,31.360001,30.67,46.59,75.388145,93.539688,742.73999,759.280029,204.950623,2016-07-22
77.87468,31.0,30.209999,47.279999,75.592033,92.288193,739.77002,757.52002,204.39399699999998,2016-07-25
76.685539,31.51,30.629998999999998,46.48,75.369621,91.65295400000001,738.419983,757.650024,204.488342,2016-07-26
75.42594100000001,31.01,30.1,46.93,74.08149,97.607033,741.77002,761.969971,204.271362,2016-07-27
75.716614,31.17,30.219998999999998,46.720001,73.63666500000001,98.92488900000001,745.909973,765.840027,204.507217,2016-07-28
76.09539000000001,31.709999,30.950001,46.790001000000004,73.44205500000001,98.801666,768.789978,791.340027,204.837402,2016-07-29
75.725441,32.040001000000004,31.0,46.740002000000004,73.46057900000001,100.54615799999999,772.880005,800.9400019999999,204.667587,2016-08-01
75.003151,31.43,30.58,46.529999,73.16404,99.057648,771.070007,800.119995,203.356232,2016-08-02
74.78293599999999,32.48,31.440001000000002,48.41,73.766411,100.299644,773.179993,798.919983,203.950546,2016-08-03
75.34668,32.41,31.41,48.549999,73.998062,100.919258,771.6099849999999,797.25,204.16755700000002,2016-08-04
78.20938100000001,30.83,30.110001,48.459998999999996,74.62825,102.45395699999999,782.219971,806.929993,205.837433,2016-08-05
78.174164,31.219998999999998,30.27,48.529999,74.72090899999999,103.302353,781.76001,805.22998,205.714783,2016-08-08
79.081436,31.52,30.370001000000002,49.919998,74.96186800000001,103.72177099999999,784.26001,807.47998,205.837433,2016-08-09
78.70266,31.280001000000002,30.360001,48.790001000000004,76.453873,102.94963800000001,784.679993,808.48999,205.327957,2016-08-10
78.781937,31.59,30.49,48.709998999999996,76.83381700000001,102.882927,784.849976,808.200012,206.280853,2016-08-11
78.887642,31.530001000000002,30.469998999999998,48.459998999999996,77.213776,103.121223,783.219971,807.049988,206.10159299999998,2016-08-12
78.464828,32.439999,31.59,48.75,77.48252099999999,104.360435,782.4400019999999,805.960022,206.695923,2016-08-15
78.359138,32.560001,31.49,48.529999,76.731888,104.265106,777.1400150000001,801.1900019999999,205.629868,2016-08-16
78.755524,32.490002000000004,31.52,48.900002,76.820328,104.112602,779.909973,805.419983,206.016693,2016-08-17
79.063805,32.380001,31.41,49.32,76.941345,103.979141,777.5,802.75,206.478958,2016-08-18
79.20474200000001,31.780001000000002,30.700001,48.66,76.885498,104.24605600000001,775.419983,799.650024,206.17706299999998,2016-08-19
79.248779,31.879998999999998,30.85,47.900002,77.025131,103.43579100000001,772.150024,796.950012,206.16764799999999,2016-08-22
78.808357,32.259997999999996,31.15,45.619999,76.689987,103.759895,772.080017,796.590027,206.58273300000002,2016-08-23
